Trial,Cumulative Reward,Cumulative Regret
1778,7097.811482026308,18.188517973691887
1779,7103.268085266363,16.731914733636586
1780,7107.608472894092,16.3915271059077
1781,7112.102783159997,15.897216840003239
1782,7116.3943346602,15.605665339799998
1783,7120.146141141138,15.853858858861713
1784,7125.86334489665,14.136655103349767
1785,7130.316255744067,13.683744255932652
1786,7134.890635103742,13.10936489625783
1787,7137.710191082557,14.289808917443224
1788,7141.470747504718,14.52925249528198
1789,7145.859701811718,14.140298188282031
1790,7149.41450537778,14.585494622219812
1791,7154.276405451378,13.723594548621804
1792,7159.401877284797,12.598122715203317
1793,7164.67559043836,11.324409561640095
1794,7168.545989171273,11.454010828727405
1795,7171.354583643368,12.645416356632268
1796,7174.842739054555,13.15726094544516
1797,7178.684283379333,13.315716620667445
1798,7183.76314554697,12.236854453029991
1799,7189.902911412728,10.097088587272083
1800,7193.624654469191,10.375345530808772
1801,7197.801160940666,10.198839059334205
1802,7203.168855253529,8.831144746471182
1803,7208.828969386809,7.171030613190851
1804,7212.309687796333,7.690312203667418
1805,7216.296376438768,7.703623561232234
1806,7219.803786465132,8.196213534867638
1807,7225.494034022199,6.50596597780077
1808,7229.485324897401,6.5146751025986305
1809,7233.50836516736,6.491634832639647
1810,7236.256202989199,7.743797010801245
1811,7240.482334006465,7.517665993535047
1812,7244.1793310973935,7.820668902606485
1813,7247.783379414548,8.216620585451892
1814,7251.2268917559295,8.7731082440705
1815,7255.497223863808,8.502776136191642
1816,7258.563635533442,9.436364466558189
1817,7261.499105527695,10.500894472304935
1818,7265.374652334974,10.625347665026311
1819,7269.129104340156,10.870895659843882
1820,7273.43217600698,10.567823993020284
1821,7276.475362438249,11.524637561750751
1822,7278.790089708455,13.209910291545384
1823,7281.880487932633,14.119512067367396
1824,7285.386506113389,14.61349388661074
1825,7290.280422745532,13.719577254468277
1826,7294.207488416252,13.79251158374791
1827,7297.8591002426,14.140899757399893
1828,7300.9010274987795,15.098972501220487
1829,7302.700979451887,17.29902054811282
1830,7306.405315333231,17.594684666769353
1831,7311.514592491276,16.485407508724165
1832,7316.641766751188,15.358233248812212
1833,7321.461533877271,14.538466122729005
1834,7324.595221314073,15.40477868592734
1835,7329.383533453443,14.616466546556694
1836,7333.463774123451,14.536225876548997
1837,7337.608179778267,14.391820221732814
1838,7342.999398788353,13.000601211647336
1839,7348.016447931277,11.983552068722929
1840,7350.335271831634,13.66472816836631
1841,7354.670793958625,13.329206041375073
1842,7357.475493865222,14.524506134777766
1843,7360.911684198155,15.088315801845056
1844,7363.705462469135,16.294537530864545
1845,7368.444805849025,15.555194150974785
1846,7372.542827842005,15.457172157995046
1847,7377.40936314522,14.590636854780314
1848,7380.942336206686,15.057663793313623
1849,7385.078556504818,14.921443495181848
1850,7390.128328564846,13.871671435153985
1851,7393.54624931976,14.453750680239864
1852,7398.434974856915,13.565025143085222
1853,7402.228645886023,13.771354113977395
1854,7406.913156491009,13.086843508990569
1855,7408.9663775203,15.03362247970017
1856,7412.426735342096,15.573264657903565
1857,7416.395935781184,15.604064218816347
1858,7420.261721099446,15.738278900554178
1859,7424.300129595377,15.699870404622743
1860,7426.661750694938,17.338249305062163
1861,7428.711629644791,19.288370355208826
1862,7432.609670471139,19.390329528861002
1863,7436.439600362144,19.56039963785588
1864,7439.728732145647,20.271267854353027
1865,7443.504813296957,20.495186703043146
1866,7447.679677470925,20.320322529075383
1867,7450.744993596635,21.25500640336486
1868,7456.573089633186,19.4269103668139
1869,7459.9463537430365,20.053646256963475
