Trial,Cumulative Reward,Cumulative Regret
3823,15238.868798900354,57.131201099646205
3824,15242.665140178848,57.33485982115235
3825,15246.553377656091,57.44662234390853
3826,15250.352400739817,57.64759926018269
3827,15254.322904522707,57.67709547729282
3828,15259.882881026582,56.117118973417746
3829,15263.813686940264,56.18631305973577
3830,15266.299409451656,57.700590548343826
3831,15270.517184687613,57.482815312387174
3832,15274.14030378653,57.85969621347067
3833,15277.4144225247,58.58557747529994
3834,15280.996560379894,59.00343962010629
3835,15284.44202463168,59.5579753683196
3836,15287.937006461467,60.06299353853319
3837,15292.66446796691,59.3355320330902
3838,15296.317969508853,59.68203049114709
3839,15299.758974152915,60.24102584708453
3840,15304.149400070613,59.85059992938659
3841,15308.188272077843,59.81172792215693
3842,15311.715598309615,60.284401690385494
3843,15315.236429517237,60.76357048276259
3844,15322.04963807294,57.95036192705993
3845,15328.531951577193,55.46804842280653
3846,15331.395042289856,56.604957710143935
3847,15337.52911056737,54.47088943263043
3848,15341.461334034311,54.53866596568878
3849,15345.045430073205,54.95456992679465
3850,15350.092368164118,53.90763183588206
3851,15353.219418031314,54.78058196868551
3852,15357.870865240862,54.12913475913774
3853,15361.344906492679,54.655093507321
3854,15364.534317443256,55.46568255674356
3855,15369.072198944406,54.92780105559359
3856,15374.226419485478,53.77358051452211
3857,15379.232303290202,52.76769670979775
3858,15382.08547346124,53.914526538759674
3859,15384.608191349716,55.391808650283565
3860,15387.22662593834,56.773374061660434
3861,15391.171417803575,56.82858219642549
3862,15395.357244458904,56.64275554109554
3863,15398.434794344457,57.56520565554274
3864,15402.784689404594,57.215310595405754
3865,15407.823812925935,56.17618707406473
3866,15413.437169082721,54.562830917278916
3867,15419.010116405727,52.989883594273124
3868,15424.002174052861,51.99782594713906
3869,15428.165067891052,51.834932108948124
3870,15432.251434479087,51.74856552091296
3871,15434.287085579563,53.7129144204373
3872,15437.233348081054,54.76665191894608
3873,15441.412579971577,54.58742002842337
3874,15444.63139291988,55.368607080119546
3875,15448.201955109842,55.79804489015805
3876,15451.412333726656,56.58766627334444
3877,15455.600607384014,56.39939261598556
3878,15458.075295883245,57.92470411675458
3879,15462.659912580373,57.3400874196268
3880,15468.083452220239,55.91654777976146
3881,15472.970827748313,55.02917225168676
3882,15476.47141903076,55.528580969239556
